Type_MLT,Family,Type,Sex,E0,age,mxn,qxn,lxn,Lxn,dxn,Txn,sxn,exn,axn
CD,North,CD North,Female,28,120,0.92637,0.99056,0,0,0,0,0.00923,1.08,1.032
CD,North,CD North,Female,28,125,0.94819,0.99143,0,0,0,0,0.00840,1.05,1.011
CD,North,CD North,Female,28,130,0.97602,1.00000,0,0,0,0,,1.02,1.025
CD,North,CD North,Female,29,0,0.27325,0.23204,100000,84918,23204,2900000,0.70088,29.00,0.350
CD,North,CD North,Female,29,1,0.06105,0.21109,76796,265521,16211,2815082,0.81904,36.66,1.430
CD,North,CD North,Female,29,5,0.01913,0.09061,60586,287023,5490,2549562,0.93593,42.08,2.103
CD,North,CD North,Female,29,10,0.00977,0.04763,55096,268634,2624,2262539,0.95275,41.07,2.391
CD,North,CD North,Female,29,15,0.01010,0.04928,52472,255941,2586,1993905,0.94783,38.00,2.519
CD,North,CD North,Female,29,20,0.01146,0.05572,49886,242589,2779,1737964,0.93986,34.84,2.539
CD,North,CD North,Female,29,25,0.01343,0.06499,47106,227999,3062,1495375,0.92976,31.74,2.540
CD,North,CD North,Female,29,30,0.01575,0.07581,44045,211985,3339,1267376,0.91856,28.77,2.533
CD,North,CD North,Female,29,35,0.01812,0.08667,40705,194721,3528,1055391,0.91009,25.93,2.504
CD,North,CD North,Female,29,40,0.01945,0.09273,37177,177214,3448,860670,0.90450,23.15,2.484
CD,North,CD North,Female,29,45,0.02088,0.09922,33730,160291,3347,683457,0.89350,20.26,2.502
CD,North,CD North,Female,29,50,0.02483,0.11704,30383,143220,3556,523166,0.86525,17.22,2.554
CD,North,CD North,Female,29,55,0.03400,0.15704,26827,123921,4213,379946,0.81475,14.16,2.575
CD,North,CD North,Female,29,60,0.04916,0.21947,22614,100965,4963,256025,0.73905,11.32,2.561
CD,North,CD North,Female,29,65,0.07390,0.31239,17651,74618,5514,155060,0.62899,8.78,2.527
CD,North,CD North,Female,29,70,0.11422,0.44170,12137,46934,5361,80442,0.49548,6.63,2.435
CD,North,CD North,Female,29,75,0.16990,0.58308,6776,23255,3951,33508,0.35107,4.94,2.311
CD,North,CD North,Female,29,80,0.25295,0.73099,2825,8164,2065,10253,0.22361,3.63,2.113
CD,North,CD North,Female,29,85,0.34904,0.83847,760,1826,637,2088,0.13330,2.75,1.902
CD,North,CD North,Female,29,90,0.45867,0.90924,123,243,112,263,0.07594,2.14,1.681
CD,North,CD North,Female,29,95,0.57236,0.94937,11,18,11,19,0.04362,1.73,1.481
CD,North,CD North,Female,29,100,0.67886,0.97017,1,1,1,1,0.02661,1.47,1.319
CD,North,CD North,Female,29,105,0.76915,0.98065,0,0,0,0,0.01783,1.30,1.201
CD,North,CD North,Female,29,110,0.83920,0.98603,0,0,0,0,0.01321,1.19,1.121
CD,North,CD North,Female,29,115,0.88983,0.98890,0,0,0,0,0.01070,1.12,1.068
CD,North,CD North,Female,29,120,0.92454,0.99050,0,0,0,0,0.00928,1.08,1.034
CD,North,CD North,Female,29,125,0.94748,0.99141,0,0,0,0,0.00842,1.06,1.012
CD,North,CD North,Female,29,130,0.97463,1.00000,0,0,0,0,,1.03,1.026
CD,North,CD North,Female,30,0,0.26224,0.22405,100000,85437,22405,3000000,0.71068,30.00,0.350
CD,North,CD North,Female,30,1,0.05843,0.20325,77595,269903,15771,2914563,0.82598,37.56,1.433
CD,North,CD North,Female,30,5,0.01838,0.08727,61824,293505,5395,2644660,0.93828,42.78,2.105
CD,North,CD North,Female,30,10,0.00941,0.04592,56429,275389,2591,2351155,0.95442,41.67,2.392
CD,North,CD North,Female,30,15,0.00975,0.04758,53838,262837,2562,2075765,0.94960,38.56,2.520
CD,North,CD North,Female,30,20,0.01106,0.05385,51276,249589,2761,1812928,0.94186,35.36,2.540
CD,North,CD North,Female,30,25,0.01296,0.06282,48515,235079,3048,1563339,0.93213,32.22,2.541
CD,North,CD North,Female,30,30,0.01520,0.07324,45467,219124,3330,1328259,0.92134,29.21,2.534
CD,North,CD North,Female,30,35,0.01747,0.08371,42137,201888,3527,1109135,0.91308,26.32,2.506
CD,North,CD North,Female,30,40,0.01879,0.08973,38610,184341,3464,907246,0.90756,23.50,2.486
CD,North,CD North,Female,30,45,0.02019,0.09609,35146,167300,3377,722905,0.89669,20.57,2.504
CD,North,CD North,Female,30,50,0.02407,0.11368,31769,150017,3611,555605,0.86912,17.49,2.556
CD,North,CD North,Female,30,55,0.03293,0.15251,28157,130382,4294,405588,0.81996,14.40,2.577
CD,North,CD North,Female,30,60,0.04764,0.21343,23863,106908,5093,275206,0.74596,11.53,2.564
CD,North,CD North,Female,30,65,0.07162,0.30430,18770,79749,5712,168298,0.63814,8.97,2.531
CD,North,CD North,Female,30,70,0.11063,0.43115,13058,50891,5630,88549,0.50667,6.78,2.442
CD,North,CD North,Female,30,75,0.16448,0.57095,7428,25785,4241,37659,0.36284,5.07,2.322
CD,North,CD North,Female,30,80,0.24512,0.71955,3187,9356,2293,11874,0.23362,3.73,2.131
CD,North,CD North,Female,30,85,0.33943,0.83001,894,2186,742,2518,0.14030,2.82,1.922
CD,North,CD North,Female,30,90,0.44795,0.90401,152,307,137,332,0.08017,2.19,1.701
CD,North,CD North,Female,30,95,0.56158,0.94653,15,25,14,26,0.04592,1.77,1.498
CD,North,CD North,Female,30,100,0.66918,0.96873,1,1,1,1,0.02780,1.49,1.333
CD,North,CD North,Female,30,105,0.76135,0.97994,0,0,0,0,0.01843,1.31,1.211
CD,North,CD North,Female,30,110,0.83355,0.98568,0,0,0,0,0.01351,1.20,1.127
CD,North,CD North,Female,30,115,0.88614,0.98873,0,0,0,0,0.01085,1.13,1.071
CD,North,CD North,Female,30,120,0.92241,0.99042,0,0,0,0,0.00935,1.08,1.036
CD,North,CD North,Female,30,125,0.94649,0.99139,0,0,0,0,0.00845,1.06,1.013
CD,North,CD North,Female,30,130,0.97316,1.00000,0,0,0,0,,1.03,1.028
CD,North,CD North,Female,31,0,0.25176,0.21635,100000,85937,21635,3100000,0.72019,31.00,0.350
CD,North,CD North,Female,31,1,0.05593,0.19565,78365,274158,15332,3014063,0.83269,38.46,1.437
CD,North,CD North,Female,31,5,0.01766,0.08401,63033,299849,5296,2739905,0.94056,43.47,2.108
CD,North,CD North,Female,31,10,0.00906,0.04425,57737,282027,2555,2440056,0.95604,42.26,2.394
CD,North,CD North,Female,31,15,0.00940,0.04593,55182,269630,2535,2158030,0.95131,39.11,2.522
CD,North,CD North,Female,31,20,0.01068,0.05205,52648,256502,2740,1888399,0.94381,35.87,2.541
CD,North,CD North,Female,31,25,0.01252,0.06071,49908,242089,3030,1631898,0.93442,32.70,2.541
CD,North,CD North,Female,31,30,0.01466,0.07074,46878,226213,3316,1389809,0.92404,29.65,2.535
CD,North,CD North,Female,31,35,0.01685,0.08085,43562,209030,3522,1163596,0.91598,26.71,2.507
CD,North,CD North,Female,31,40,0.01816,0.08682,40040,191467,3476,954567,0.91050,23.84,2.488
CD,North,CD North,Female,31,45,0.01952,0.09308,36564,174331,3403,763100,0.89977,20.87,2.506
CD,North,CD North,Female,31,50,0.02335,0.11043,33160,156858,3662,588769,0.87284,17.76,2.558
CD,North,CD North,Female,31,55,0.03192,0.14814,29498,136913,4370,431910,0.82497,14.64,2.579
CD,North,CD North,Female,31,60,0.04619,0.20763,25128,112950,5217,294997,0.75258,11.74,2.567
CD,North,CD North,Female,31,65,0.06947,0.29657,19911,85003,5905,182048,0.64683,9.14,2.536
CD,North,CD North,Female,31,70,0.10729,0.42117,14006,54982,5899,97045,0.51718,6.93,2.449
CD,North,CD North,Female,31,75,0.15955,0.55964,8107,28436,4537,42062,0.37382,5.19,2.333
CD,North,CD North,Female,31,80,0.23806,0.70883,3570,10630,2531,13626,0.24302,3.82,2.147
CD,North,CD North,Female,31,85,0.33076,0.82199,1039,2583,854,2996,0.14694,2.88,1.941
CD,North,CD North,Female,31,90,0.43823,0.89900,185,380,166,413,0.08421,2.23,1.720
CD,North,CD North,Female,31,95,0.55177,0.94380,19,32,18,34,0.04813,1.80,1.515
CD,North,CD North,Female,31,100,0.66030,0.96735,1,2,1,2,0.02894,1.51,1.346
CD,North,CD North,Female,31,105,0.75416,0.97925,0,0,0,0,0.01901,1.32,1.220
CD,North,CD North,Female,31,110,0.82830,0.98534,0,0,0,0,0.01381,1.21,1.133
CD,North,CD North,Female,31,115,0.88267,0.98856,0,0,0,0,0.01099,1.13,1.075
CD,North,CD North,Female,31,120,0.92038,0.99034,0,0,0,0,0.00941,1.09,1.038
CD,North,CD North,Female,31,125,0.94552,0.99136,0,0,0,0,0.00848,1.06,1.014
CD,North,CD North,Female,31,130,0.97180,1.00000,0,0,0,0,,1.03,1.029
CD,North,CD North,Female,32,0,0.24172,0.20890,100000,86422,20890,3200000,0.72944,32.00,0.350
CD,North,CD North,Female,32,1,0.05353,0.18832,79110,278300,14898,3113578,0.83915,39.36,1.440
CD,North,CD North,Female,32,5,0.01697,0.08088,64212,306056,5193,2835278,0.94276,44.15,2.111
CD,North,CD North,Female,32,10,0.00872,0.04264,59019,288538,2516,2529222,0.95761,42.85,2.395
CD,North,CD North,Female,32,15,0.00907,0.04434,56502,276306,2505,2240684,0.95296,39.66,2.523
CD,North,CD North,Female,32,20,0.01032,0.05030,53997,263310,2716,1964378,0.94568,36.38,2.542
CD,North,CD North,Female,32,25,0.01208,0.05868,51281,249008,3009,1701068,0.93663,33.17,2.542
CD,North,CD North,Female,32,30,0.01414,0.06833,48272,233229,3298,1452060,0.92664,30.08,2.535
CD,North,CD North,Female,32,35,0.01625,0.07808,44973,216121,3512,1218831,0.91878,27.10,2.509
CD,North,CD North,Female,32,40,0.01754,0.08401,41462,198566,3483,1002710,0.91336,24.18,2.490
CD,North,CD North,Female,32,45,0.01888,0.09016,37979,181362,3424,804144,0.90276,21.17,2.508
CD,North,CD North,Female,32,50,0.02264,0.10728,34555,163726,3707,622782,0.87648,18.02,2.560
CD,North,CD North,Female,32,55,0.03093,0.14388,30848,143502,4438,459056,0.82986,14.88,2.581
CD,North,CD North,Female,32,60,0.04479,0.20196,26409,119087,5334,315553,0.75906,11.95,2.570
CD,North,CD North,Female,32,65,0.06738,0.28901,21076,90394,6091,196466,0.65538,9.32,2.540
CD,North,CD North,Female,32,70,0.10404,0.41133,14985,59242,6164,106072,0.52759,7.08,2.456
CD,North,CD North,Female,32,75,0.15477,0.54839,8821,31255,4837,46830,0.38480,5.31,2.344
CD,North,CD North,Female,32,80,0.23121,0.69804,3984,12027,2781,15575,0.25255,3.91,2.162
CD,North,CD North,Female,32,85,0.32227,0.81377,1203,3037,979,3548,0.15379,2.95,1.959
CD,North,CD North,Female,32,90,0.42863,0.89378,224,467,200,511,0.08844,2.28,1.739
CD,North,CD North,Female,32,95,0.54196,0.94092,24,41,22,43,0.05046,1.83,1.531
CD,North,CD North,Female,32,100,0.65131,0.96587,1,2,1,2,0.03015,1.53,1.359
CD,North,CD North,Female,32,105,0.74677,0.97852,0,0,0,0,0.01963,1.34,1.229
CD,North,CD North,Female,32,110,0.82281,0.98497,0,0,0,0,0.01412,1.21,1.139
CD,North,CD North,Female,32,115,0.87897,0.98838,0,0,0,0,0.01115,1.14,1.079
CD,North,CD North,Female,32,120,0.91814,0.99025,0,0,0,0,0.00949,1.09,1.040
CD,North,CD North,Female,32,125,0.94435,0.99132,0,0,0,0,0.00852,1.06,1.015
CD,North,CD North,Female,32,130,0.97040,1.00000,0,0,0,0,,1.03,1.031
CD,North,CD North,Female,33,0,0.23211,0.20168,100000,86891,20168,3300000,0.73845,33.00,0.350
CD,North,CD North,Female,33,1,0.05124,0.18122,79832,282332,14467,3213109,0.84538,40.25,1.443
CD,North,CD North,Female,33,5,0.01630,0.07784,65364,312134,5088,2930777,0.94489,44.84,2.113
CD,North,CD North,Female,33,10,0.00840,0.04108,60276,294933,2476,2618643,0.95912,43.44,2.396
CD,North,CD North,Female,33,15,0.00874,0.04280,57800,282877,2474,2323710,0.95456,40.20,2.525
CD,North,CD North,Female,33,20,0.00996,0.04861,55326,270024,2690,2040834,0.94750,36.89,2.543
CD,North,CD North,Female,33,25,0.01167,0.05671,52637,255848,2985,1770810,0.93878,33.64,2.543
CD,North,CD North,Female,33,30,0.01364,0.06599,49652,240184,3277,1514961,0.92917,30.51,2.536
CD,North,CD North,Female,33,35,0.01567,0.07540,46375,223171,3497,1274777,0.92148,27.49,2.511
CD,North,CD North,Female,33,40,0.01695,0.08129,42878,205648,3486,1051606,0.91612,24.53,2.492
CD,North,CD North,Female,33,45,0.01826,0.08734,39393,188398,3440,845958,0.90566,21.48,2.510
CD,North,CD North,Female,33,50,0.02196,0.10421,35952,170624,3747,657560,0.88000,18.29,2.561
CD,North,CD North,Female,33,55,0.02998,0.13976,32205,150148,4501,486936,0.83460,15.12,2.583
CD,North,CD North,Female,33,60,0.04344,0.19648,27704,125314,5443,336788,0.76533,12.16,2.573
CD,North,CD North,Female,33,65,0.06538,0.28168,22261,95907,6271,211474,0.66365,9.50,2.544
CD,North,CD North,Female,33,70,0.10095,0.40182,15991,63648,6425,115567,0.53763,7.23,2.462
CD,North,CD North,Female,33,75,0.15026,0.53754,9565,34220,5142,51919,0.39543,5.43,2.354
CD,North,CD North,Female,33,80,0.22477,0.68755,4424,13531,3041,17699,0.26186,4.00,2.177
CD,North,CD North,Female,33,85,0.31428,0.80569,1382,3543,1114,4168,0.16054,3.02,1.976
CD,North,CD North,Female,33,90,0.41954,0.88859,269,569,239,624,0.09264,2.32,1.757
CD,North,CD North,Female,33,95,0.53262,0.93804,30,53,28,56,0.05280,1.86,1.547
CD,North,CD North,Female,33,100,0.64269,0.96439,2,3,2,3,0.03137,1.55,1.371
CD,North,CD North,Female,33,105,0.73963,0.97778,0,0,0,0,0.02025,1.35,1.238
CD,North,CD North,Female,33,110,0.81747,0.98460,0,0,0,0,0.01444,1.22,1.145
CD,North,CD North,Female,33,115,0.87533,0.98819,0,0,0,0,0.01131,1.14,1.083
CD,North,CD North,Female,33,120,0.91589,0.99016,0,0,0,0,0.00957,1.09,1.042
CD,North,CD North,Female,33,125,0.94315,0.99128,0,0,0,0,0.00856,1.06,1.016
CD,North,CD North,Female,33,130,0.96905,1.00000,0,0,0,0,,1.03,1.032
CD,North,CD North,Female,34,0,0.22291,0.19470,100000,87344,19470,3400000,0.74721,34.00,0.350
CD,North,CD North,Female,34,1,0.04905,0.17435,80530,286259,14040,3312656,0.85140,41.14,1.446
CD,North,CD North,Female,34,5,0.01566,0.07490,66490,318087,4980,3026397,0.94696,45.52,2.116
CD,North,CD North,Female,34,10,0.00808,0.03957,61510,301215,2434,2708310,0.96059,44.03,2.397
CD,North,CD North,Female,34,15,0.00843,0.04130,59076,289344,2440,2407096,0.95612,40.75,2.526
CD,North,CD North,Female,34,20,0.00962,0.04698,56636,276647,2661,2117752,0.94926,37.39,2.544
CD,North,CD North,Female,34,25,0.01126,0.05480,53976,262610,2958,1841105,0.94085,34.11,2.543
CD,North,CD North,Female,34,30,0.01316,0.06373,51018,247078,3251,1578495,0.93161,30.94,2.536
CD,North,CD North,Female,34,35,0.01511,0.07281,47766,230180,3478,1331416,0.92411,27.87,2.513
CD,North,CD North,Female,34,40,0.01638,0.07866,44289,212711,3484,1101236,0.91879,24.87,2.494
CD,North,CD North,Female,34,45,0.01766,0.08460,40805,195437,3452,888525,0.90847,21.77,2.512
CD,North,CD North,Female,34,50,0.02130,0.10124,37353,177547,3782,693088,0.88341,18.56,2.563
CD,North,CD North,Female,34,55,0.02906,0.13576,33571,156847,4558,515541,0.83920,15.36,2.585
CD,North,CD North,Female,34,60,0.04214,0.19116,29013,131626,5546,358693,0.77141,12.36,2.577
CD,North,CD North,Female,34,65,0.06346,0.27459,23467,101538,6444,227067,0.67166,9.68,2.548
CD,North,CD North,Female,34,70,0.09801,0.39263,17023,68199,6684,125529,0.54734,7.37,2.469
CD,North,CD North,Female,34,75,0.14600,0.52708,10339,37328,5450,57330,0.40569,5.54,2.363
CD,North,CD North,Female,34,80,0.21872,0.67737,4890,15144,3312,20002,0.27093,4.09,2.191
CD,North,CD North,Female,34,85,0.30675,0.79776,1578,4103,1259,4859,0.16717,3.08,1.992
CD,North,CD North,Female,34,90,0.41096,0.88345,319,686,282,756,0.09680,2.37,1.774
CD,North,CD North,Female,34,95,0.52376,0.93516,37,66,35,70,0.05511,1.89,1.563
CD,North,CD North,Female,34,100,0.63447,0.96292,2,4,2,4,0.03258,1.57,1.384
CD,North,CD North,Female,34,105,0.73277,0.97704,0,0,0,0,0.02086,1.36,1.247
CD,North,CD North,Female,34,110,0.81230,0.98423,0,0,0,0,0.01475,1.23,1.151
CD,North,CD North,Female,34,115,0.87179,0.98800,0,0,0,0,0.01147,1.15,1.086
CD,North,CD North,Female,34,120,0.91368,0.99007,0,0,0,0,0.00964,1.09,1.044
CD,North,CD North,Female,34,125,0.94193,0.99124,0,0,0,0,0.00860,1.06,1.017
CD,North,CD North,Female,34,130,0.96776,1.00000,0,0,0,0,,1.03,1.033
CD,North,CD North,Female,35,0,0.21407,0.18792,100000,87785,18792,3500000,0.75574,35.00,0.350
CD,North,CD North,Female,35,1,0.04695,0.16770,81208,290086,13618,3412215,0.85721,42.02,1.449
CD,North,CD North,Female,35,5,0.01503,0.07205,67590,323914,4870,3122129,0.94895,46.19,2.118
