"ISO.Code","Country.Name","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5"
"IRN","Iran (Islamic Republic of)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.4053,172.0918,164.1382,156.149,148.1048,139.6263,131.1627,122.4144,113.8757,105.6009,97.9184,90.9277,84.8151,79.4852,74.7639,70.5285,66.5916,62.9507,59.5296,56.4098,53.6543,51.2075,49.0064,46.944,45.0004,43.1107,41.1338,39.1939,37.1393,35.2379,33.3076,31.5279,29.8338,28.2425,26.7262,25.2908,23.9495,22.6777,21.5221,20.472,19.5652,18.7721,18.0505,17.3661,16.7281,16.1391,15.6054,15.0437,14.5425
"IRQ","Iraq",369.8635,348.0578,327.1182,307.2463,288.6218,270.9061,254.377,239.0152,224.693,211.474,199.3856,188.0896,177.7764,168.2544,159.4992,151.4443,144.0607,137.1169,130.6211,124.652,119.0585,113.7601,108.7305,103.8926,99.2829,94.8559,90.6514,86.7083,83.1149,79.7702,76.7108,73.8925,71.3553,69.0131,66.855,64.7994,63.0036,61.3038,59.8356,58.5421,57.2977,56.159,55.1185,54.0778,53.1478,52.2316,51.3285,50.3763,49.4052,48.4664,47.5152,46.5219,45.6356,44.7253,43.816,42.9097,42.0005,40.9793,39.9013,38.7877,37.7298,36.5905,35.462,34.3716,33.3391,32.2688,31.2594,30.2695,29.2997,28.3673
"IRL","Ireland",60.0398,57.5693,54.9606,52.4435,50.0749,47.8631,46.0669,44.4555,42.8699,41.1804,39.3914,37.7072,36.2606,34.8763,33.4079,31.8283,30.1057,28.2829,26.6388,25.4097,24.588,24.0744,23.7233,23.3774,22.8639,22.1061,21.1275,19.9578,18.6212,17.1714,15.7535,14.5488,13.6132,12.8886,12.2835,11.8077,11.4599,11.1961,10.9471,10.5952,10.1229,9.5322,8.9413,8.4138,8.1215,7.9955,7.9786,8.0035,8.0247,7.9784,7.8247,7.527,7.0759,6.584,6.0876,5.6322,5.2786,5.0155,4.8198,4.6634,4.5333,4.4186,4.3194,4.2287,4.1331,4.031,3.9188,3.7945,3.6736,3.5536
"ISR","Israel",NA,NA,54.0928,53.1507,52.3856,51.616,50.676,49.4855,47.7079,45.461,43.1383,40.9143,38.7849,36.8764,35.2421,33.9154,32.8668,32.1221,31.6032,31.1601,30.7854,30.5316,30.1141,29.5718,28.7291,27.4204,25.6456,23.6902,21.9203,20.4968,19.3868,18.4973,17.7403,16.9835,16.1586,15.3393,14.5757,13.8917,13.2983,12.8294,12.3712,11.8065,11.1816,10.4887,9.8075,9.1703,8.6753,8.248,7.9221,7.6239,7.3466,7.0509,6.7889,6.5134,6.2248,5.9372,5.6771,5.4409,5.2326,5.0423,4.8674,4.7013,4.5474,4.4089,4.2912,4.1934,4.12,4.0604,4.0038,3.9437
"ITA","Italy",93.0122,85.8254,79.4107,73.9791,69.8173,66.2853,63.6085,61.7155,60.0309,57.9171,55.922,53.8239,51.5812,49.2915,47.0433,45.1575,43.2419,41.5588,40.1046,38.5804,36.9387,35.0953,32.9612,30.5818,28.0295,25.5787,23.4417,21.6693,20.1577,18.8869,17.8193,16.7721,15.7887,14.8506,13.997,13.1777,12.4779,11.8768,11.3731,10.96,10.5827,10.1846,9.7461,9.2067,8.6738,8.1055,7.571,7.0995,6.6611,6.3,5.9736,5.6789,5.4193,5.1794,4.9775,4.81,4.6746,4.5602,4.4648,4.3686,4.2719,4.1694,4.0629,3.9572,3.8442,3.7377,3.6387,3.553,3.4707,3.3831
"JAM","Jamaica",NA,NA,127.9263,122.2152,116.7815,111.5287,106.5606,101.7488,97.262,92.9537,89.0035,85.2968,82.0333,78.9146,76.1643,73.6262,71.1764,68.8437,66.6479,64.4465,62.2793,60.0274,57.8547,55.8205,53.8971,52.1114,50.4337,48.9919,47.526,46.193,44.8505,43.6209,42.4756,41.2536,40.0656,39.0054,37.9258,36.8649,35.7647,34.7818,33.7817,32.7926,31.7917,30.8148,29.8505,28.8797,27.9481,27.0484,26.1877,25.3964,24.6288,23.9738,23.4158,22.9541,22.5551,22.2269,21.9148,21.6199,21.2595,20.7881,20.2812,19.7478,19.1555,18.5939,18.0423,17.447,16.975,16.4666,15.9648,15.4705
"JPN","Japan",94.671,85.9102,78.1033,71.3813,65.8039,61.2085,57.3111,53.7365,50.2125,46.8048,43.2788,39.7353,36.1118,32.8439,29.9475,27.4435,25.2973,23.5087,22.0433,20.7435,19.6187,18.5538,17.6162,16.6822,15.7691,14.8772,13.9945,13.1742,12.3977,11.6824,10.9915,10.3563,9.7455,9.1809,8.6768,8.2072,7.7887,7.4663,7.2066,7.0132,6.8823,6.7597,6.6693,6.5385,6.3862,6.1682,5.9149,5.631,5.3545,5.0938,4.8464,4.622,4.4264,4.2638,4.1325,4.0045,3.8794,3.756,3.6355,3.5212,3.4054,3.3975,3.1833,3.0832,2.9855,2.8968,2.8071,2.7297,2.659,2.5881
"JOR","Jordan",275.3657,260.6802,246.6577,233.1716,220.2685,208.0304,196.3367,185.1504,174.6062,164.5612,155.0785,146.1675,137.837,130.0906,122.8668,116.2125,109.9995,104.3334,99.0504,94.2059,89.6698,85.3602,81.3423,77.544,74.003,70.6067,67.4288,64.3661,61.56,58.8638,56.3634,53.9778,51.7186,49.604,47.546,45.6516,43.866,42.1531,40.6772,39.2996,38.0165,36.8984,35.8256,34.8254,33.9057,33.0099,32.1438,31.3243,30.5025,29.7225,28.9533,28.2149,27.4525,26.7258,26.0049,25.2796,24.5855,23.8974,23.2458,22.6019,21.9854,21.3742,20.7917,20.23,19.6809,19.135,18.558,18.0076,17.4648,16.9032
"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7402,90.6522,88.7029,86.8474,85.2077,83.8694,82.6035,81.3066,79.7385,77.914,75.5931,73.1575,70.7294,68.3549,66.1293,63.8493,61.8582,60.0787,58.7341,57.8812,57.7308,58.1281,58.7601,59.2179,59.0759,57.8429,55.6892,53.1026,50.254,47.4662,44.705,42.0953,39.6106,37.3356,35.0895,32.7494,30.346,27.9146,25.4893,23.0946,20.7323,18.4962,16.4624,14.7169,13.3171,12.3573,11.7836,11.6025,11.7402
"KEN","Kenya",NA,NA,311.2448,294.5001,278.6734,263.6827,250.0848,237.6034,226.1217,215.6566,206.2142,197.9575,190.5703,184.2918,179.0194,174.7326,171.1216,167.7746,164.4915,161.1024,157.5397,154.0454,150.3194,146.4189,142.2698,138.0269,133.5607,129.0952,124.7577,120.467,116.5147,112.8408,109.5323,106.7048,104.3953,102.7921,101.9131,101.9143,102.7861,104.6228,107.1002,110.1184,113.1,115.4111,116.7489,116.9914,116.1393,114.1695,111.3387,107.9215,104.0585,99.6115,95.1285,90.6504,86.1201,81.3234,76.9484,72.8383,68.3079,64.5553,62.1968,60.254,58.7384,56.9088,55.3695,53.5738,51.7617,50.26,48.3509,46.7595
"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.867,181.3151,174.2418,167.7546,161.7251,156.3182,151.2624,146.5694,142.4953,139.0977,136.1481,134.0166,132.3956,131.2351,130.2678,129.6418,129.0366,128.3766,127.7494,126.8234,125.5449,123.6362,121.0847,118.0625,114.4935,110.4717,106.1179,101.9085,98.1352,94.8842,92.0373,89.6118,87.5441,85.403,83.1666,80.9995,78.7661,76.5333,74.5373,72.9044,71.776,71.3386,71.181,71.1973,71.3813,71.268,70.7292,69.6537,68.4005,66.8806,65.3632,63.7337,62.2404,60.5237,58.8237,57.1292,55.4714
"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,156.0618,145.782,136.0896,127.118,118.3956,110.2015,102.4364,95.3492,88.8863,83.1286,77.9666,73.2155,68.9072,64.8502,61.0512,57.4355,54.0289,50.7141,47.4914,44.4336,41.3909,38.4277,35.3577,32.2123,29.2356,26.7702,24.8055,23.2899,22.1341,21.105,20.0326,18.9325,20.611,17.1111,16.4447,15.9219,15.4768,15.0275,14.5599,14.0896,13.6929,13.3765,13.1012,12.8953,12.7123,12.5226,12.3232,12.1542,12.0156,11.8289,11.5829,11.2586,10.8782,10.4448,10.0647,9.7461,9.4889,9.2453,9.0417,8.8309,8.613
"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.736,118.0088,115.5044,112.6693,109.5725,106.4127,102.8586,98.78,94.5314,90.2694,85.9626,81.6133,77.7478,74.4381,72.0382,70.6961,70.4017,70.6639,70.6414,69.8071,68.1063,65.6827,62.7774,59.8659,57.1504,54.5174,52.0147,49.6163,47.4259,45.2695,43.3298,41.4505,39.5457,37.384,35.0171,32.7179,30.6791,28.9275,27.4016,26.0453,24.7734,23.539,22.3562,21.2737,20.3394
"LAO","Lao People's Democratic Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.0662,220.8811,214.7133,208.7956,203.2433,197.8362,192.5267,187.3477,182.2511,177.0692,171.8751,166.6625,161.3796,156.2219,151.1022,146.0075,140.9555,136.0281,131.3604,126.7678,122.4614,118.1516,113.9145,109.6962,105.5479,101.3252,97.0909,92.9465,88.8628,84.8686,81.0596,77.356,73.826,70.4231,67.236,64.2022,61.3559,58.6435,56.1865,53.9884,51.9496,50.0985
"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4084,23.3665,23.2016,22.8528,22.1792,21.0536,19.6914,18.3813,17.3993,17.0815,17.7183,19.07,20.5207,21.5714,22.1378,22.25,21.8834,21.0279,19.7773,18.329,16.896,15.6251,14.5841,13.7557,13.0237,12.2196,11.4437,10.7273,10.1451,9.5965,9.0664,8.4772,7.861,7.199,6.5256,5.9182,5.3639,4.8874,4.4908,4.1619,3.8934
"LBN","Lebanon",NA,NA,NA,NA,NA,NA,88.3999,85.8469,83.3712,80.8802,78.4708,76.2289,74.2072,72.2755,70.5857,69.1005,67.7415,66.5283,65.4483,64.4453,63.59,62.8148,62.0349,61.1427,60.2331,59.2413,57.9817,56.6706,55.186,53.6667,51.9623,50.2462,48.4038,46.4739,44.4734,42.5162,40.5672,38.7977,37.0617,35.2956,33.6178,32.0902,30.6022,29.1842,27.8784,26.5992,25.3844,24.2072,23.0737,21.9297,20.7635,19.5575,18.3368,17.1549,15.9647,14.8199,13.7345,12.7799,11.9897,11.3195,10.7714,10.2554,9.8445,9.4359,9.0406,8.6895,8.3683,8.0754,7.7738,7.5222
"LSO","Lesotho",NA,NA,243.9305,235.6949,227.6027,220.115,213.0966,206.9375,202.0726,198.5688,196.2709,195.4565,195.6409,196.4249,197.3587,197.7204,197.3798,196.3082,194.0595,190.9072,187.2371,183.1731,179.0483,174.5065,169.3649,163.6897,157.5867,151.1207,144.3787,137.6318,130.9606,124.4669,118.4558,112.9361,107.9721,103.6888,100.1116,97.0994,94.7902,93.1736,92.2261,92.1445,92.9028,94.487,96.7665,99.4223,102.0103,105.2423,108.3553,111.3844,114.3833,116.9886,118.306,119.5863,120.5354,121.1248,121.7664,119.3949,118.642,111.5118,105.4863,103.4993,103.0803,102.2203,101.5751,101.4826,98.0213,96.1662,93.9483,93.4765
"LBR","Liberia",NA,NA,NA,NA,NA,NA,320.3622,322.1944,323.9904,325.3201,326.2099,326.772,326.5598,325.4374,323.4752,320.7026,317.6421,313.8804,309.1792,304.1736,299.0524,294.0042,289.3358,284.8824,280.1093,275.1701,270.7583,266.7654,263.1177,259.5502,256.0958,252.9652,250.5649,249.1896,249.1712,251.0242,254.6389,259.6497,265.6504,271.5986,276.1093,278.1506,277.0711,273.1912,266.6945,258.1068,247.9233,236.4542,224.072,211.2614,197.9903,184.5013,171.3329,158.7453,147.1836,136.9852,128.3745,121.272,115.6218,111.1361,107.522,104.6681,102.2552,100.2809,100.6718,97.2937,95.4492,93.9931,92.5458,90.6953
"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,302.772,283.5016,265.5967,248.6273,232.6604,217.2002,202.5627,188.8321,175.7197,163.3852,151.8191,140.9594,131.0716,121.9537,113.7118,106.2626,99.6265,93.6057,88.3435,83.5081,79.1894,75.246,71.5439,68.0345,64.6993,61.5276,58.5339,55.5781,52.8116,50.2256,47.6489,45.2744,43.0388,41.0182,39.2533,37.6127,36.1721,34.8742,33.7228,32.6793,31.7435,30.8269,29.9775,29.0908,28.0836,26.8938,25.4912,23.912,22.2594,20.7128,19.391,18.295,19.1564,16.599,15.8928,15.2226,14.6588,14.115,13.6062,13.107,12.6886
"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6308,29.7503,27.7246,25.558,24.2548,23.8675,24.1467,24.7936,25.4328,25.6398,25.3423,24.6653,23.7887,22.9376,22.2284,21.6565,21.1294,20.5025,19.566,18.2374,16.8914,16.0321,15.9512,16.6801,18.2364,19.9088,20.281,18.7599,16.6004,14.8399,13.6409,12.8248,12.2686,11.8122,11.3217,10.8479,10.4895,10.2431,9.9225,9.4344,8.7504,8.0226,7.2666,6.5975,6.0347,5.6325,5.4272,5.3984,5.3567,5.138,4.7766,4.362,3.9734
"LUX","Luxembourg",68.1804,65.3908,62.6537,59.9857,57.2508,54.5081,51.8463,49.2158,46.687,44.3034,41.9889,39.7657,37.6914,35.7072,33.8585,32.192,30.6359,29.1625,27.7347,26.3495,24.9958,23.6387,22.3064,21.0085,19.7997,18.6949,17.7101,16.8591,16.1148,15.4702,14.8926,14.3851,13.88,13.3983,12.8974,12.3685,11.8415,11.2833,10.7378,10.1835,9.5839,9.0142,8.4104,7.8636,7.3494,6.8517,6.4264,6.0403,5.6925,5.3823,5.1087,4.8545,4.6142,4.3842,4.1696,3.9662,3.7823,3.6178,3.4794,3.3661,3.2819,3.23,3.1955,3.1743,3.1645,3.1594,3.145,3.1062,3.0587,3.005
"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.1076,156.07,157.8941,159.9983,162.19,164.6425,167.2486,169.8773,172.2255,174.3237,176.4116,178.5764,180.8889,183.2769,185.4324,187.0451,187.4446,186.6039,184.265,180.5357,175.8311,170.4734,165.0412,159.7491,154.6068,149.7452,144.8565,139.8907,134.6484,129.2112,123.7253,118.2349,112.8781,107.8382,103.0027,98.5585,94.2199,90.1257,86.3258,82.7748,79.4426,76.3682,73.5963,71.0596,68.7389,66.5938,64.5705,62.604,60.6848,58.767,56.8854,54.9812
"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.7297,367.6826,365.7639,363.7699,361.0085,357.4437,352.2318,345.1968,336.9326,328.088,318.5438,308.7111,298.5549,287.9216,276.9637,268.0551,260.4857,255.9966,255.6644,258.8002,263.1899,266.4159,267.3839,265.37,260.567,254.0095,246.1864,238.1918,230.2822,222.542,215.8769,210.984,206.5831,200.9737,192.8975,182.0317,168.0391,152.9212,138.6712,126.5087,117.0624,110.7181,106.523,101.3844,96.5588,91.4848,84.7112,77.0353,69.4555,63.2347,58.7866,54.8897,51.4097,48.3258,46.004
"MYS","Malaysia",173.0081,163.4772,154.6511,146.3285,138.6356,131.473,124.6336,117.8483,111.1448,104.4516,97.8197,91.4538,85.4856,80.1005,75.2684,71.0418,67.4746,64.3958,61.7755,59.4614,57.4186,55.4996,53.4069,51.1389,48.7254,46.1612,43.4488,40.7844,38.1539,35.5847,33.2246,30.9566,28.9138,27.0088,25.3037,23.7784,22.4169,21.2071,20.1255,19.1549,18.2572,17.4356,16.6453,15.9022,15.2524,14.7111,14.1895,13.608,12.8916,12.0612,11.1845,10.3515,9.7339,9.3285,9.1049,8.9671,8.8872,8.8526,8.8515,8.8398,8.7947,8.725,8.6739,8.6516,8.6599,8.7043,8.7892,8.9257,9.0852,9.2161
"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.5285,307.2844,297.4503,288.0684,278.3195,267.955,257.0522,245.6886,233.4141,220.8892,208.7464,197.1403,186.0124,175.689,165.9964,157.0508,148.6503,140.895,133.4413,126.4461,119.8252,113.5358,107.603,101.9095,96.6151,91.4973,86.4995,81.6173,76.7475,71.8987,67.0423,62.066,57.1733,52.2532,47.3042,42.4516,37.9072,33.6126,29.7482,29.379,23.5598,21.2167,19.2823,17.7027,16.3823,15.2754,14.3109,13.4464,12.6534,11.8728,11.1269,10.3694,9.6606,8.9517,8.2877
"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.7414,422.6773,415.5222,408.9147,402.5045,396.3049,390.3985,384.6393,378.7476,372.4195,365.4245,357.8373,349.87,341.4598,332.9943,324.3904,315.8571,307.508,299.2391,291.2338,283.2014,275.4352,267.8565,260.7699,254.3363,248.5808,243.189,238.3245,233.9129,230.0755,226.6333,223.3007,219.7437,215.8418,211.4794,206.5071,200.9753,194.7348,188.3162,181.7182,175.1933,168.8643,162.9655,157.2968,151.8277,146.514,141.3994,136.4431,131.6883,127.0177,122.586,118.3167,114.1845,110.2869,106.5817,102.886,99.3972
"MLT","Malta",107.9915,106.0106,102.0046,95.2835,86.497,76.6378,66.915,58.5456,52.062,47.326,43.9861,41.6732,40.1006,38.9358,37.9567,36.9675,35.8754,34.6628,33.3271,31.9281,30.4889,29.0309,27.5905,26.1552,24.7616,23.452,22.2396,21.1249,20.1416,19.2899,18.5226,17.8287,17.1767,16.5406,15.9005,15.2485,14.6149,13.9882,13.4192,12.8953,12.4297,11.985,11.5338,11.0994,10.6717,10.2198,9.7781,9.3481,8.9236,8.5594,8.2393,7.9376,7.7269,7.5701,7.4521,7.3765,7.3411,7.3272,7.3332,7.3541,7.3753,7.406,7.4359,7.4864,7.544,7.5948,7.6524,7.6835,7.649,7.5826
"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6833,127.8503,122.1385,116.819,111.8955,107.2947,103.1187,99.2193,95.4471,91.799,88.3228,85.0249,82.0032,79.3605,77.2845,75.7441,74.6715,73.8117,73.1699,72.4296,71.5646,70.6429,69.443,68.0572,66.5099,64.9476,63.2454,61.5195,59.6987,57.7587,55.8148,53.6855,51.6505,49.6865,47.9822,46.557,45.6627,45.1337,44.907,44.9284,44.9944,44.9884,44.9658,44.7725,44.5314,44.2538,43.9751,43.7369,43.4703,43.2282,42.9858,42.8,42.4706,41.921,41.2359,40.4264,39.5433,38.4575,37.378,36.3866,35.311
"MRT","Mauritania",319.6171,314.6523,309.7123,304.4055,298.8745,293.3676,287.5653,281.5031,275.0977,268.6939,261.9752,255.1655,248.5032,241.9354,235.6182,229.0873,222.7054,216.2912,210.4136,205.5871,202.3444,200.3569,199.3698,198.8272,197.7847,195.6203,192.5009,188.3727,183.5496,178.5594,173.7488,169.0097,164.1744,159.0014,153.4189,147.447,141.5881,136.1892,131.5754,127.9065,125.1708,123.1147,121.772,120.8965,120.5694,120.5659,120.6911,120.7897,120.6558,120.4742,120.1711,119.784,119.3668,118.7213,117.5413,115.8766,113.9159,111.3277,108.8289,105.9862,103.1918,100.3505,97.2764,94.4936,91.841,88.8184,86.1129,83.6818,81.2094,78.7163
"MUS","Mauritius",118.7421,132.3088,148.2824,151.7711,137.3047,120.4472,112.3776,111.6898,112.6795,111.5565,108.1739,102.8036,96.6714,91.3818,88.343,89.2187,95.5118,102.9058,102.4582,92.2173,82.9674,82.2571,86.5928,86.7412,78.3189,67.7026,59.6565,54.4589,50.8566,47.9367,44.85,41.104,37.2858,34.3543,32.7476,32.0281,31.945,31.7766,30.539,28.1612,25.7687,24.2504,23.6481,23.7495,24.3042,24.994,25.4413,25.3139,24.3787,22.7447,20.9573,19.4448,18.3734,17.7119,17.3977,17.2218,17.0052,16.7163,16.3855,16.0366,15.8986,16.0847,16.3868,16.4526,16.1586,15.8507,15.8683,16.246,16.8468,17.5314
"MEX","Mexico",NA,246.91,235.0452,223.5033,212.7214,202.823,193.399,184.7049,176.5325,169.126,162.134,155.5457,149.478,143.8856,138.5822,133.7182,129.0083,124.5619,120.2741,116.0135,112.0429,108.0853,104.2492,100.5071,96.8542,93.3228,89.8482,86.3823,82.9689,79.5672,76.2148,72.9771,69.8418,66.7837,63.8606,61.1372,58.4916,55.925,53.5242,51.1725,48.9414,46.7133,44.6417,42.5904,40.6939,38.8278,37.119,35.4294,33.8409,32.3175,30.8801,29.5366,28.259,27.0801,26.0077,25.0018,24.067,23.2282,22.4388,21.6663,20.9218,20.2148,19.5487,18.9443,18.3579,17.7092,17.1335,16.5712,16.0279,15.4779
"FSM","Micronesia (Federated States of)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.026,61.8547,62.424,62.8424,62.8035,62.3436,61.6152,60.7749,59.9109,59.1841,58.7842,58.5618,58.5316,58.6865,58.9484,59.1781,59.0715,58.6873,57.9307,56.959,55.9469,54.6408,53.2952,51.7396,50.2117,48.749,47.3143,45.826,44.4079,42.9878,41.7365,40.4379,39.3105,38.1335,36.9618,35.7679,34.653,33.6032,32.4174
"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8335,10.3664,9.8818,9.4473,9.0366,8.6121,8.234,7.8767,7.5442,7.2021,6.9043,6.6267,6.3699,6.1245,5.9035,5.7039,5.5254,5.3621,5.217,5.081,4.9561,4.8375,4.7276,4.6209,4.5175,4.4182,4.3165,4.2155,4.1105,3.9995,3.8853,3.7664,3.6503,3.5347,3.4219
"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.6604,180.5334,174.7832,169.034,163.8868,158.5533,153.2797,147.8288,142.1067,136.2279,130.5194,125.0222,119.871,115.1597,110.6958,106.6086,102.4791,98.246,93.7395,88.9561,83.9311,78.7389,73.457,68.1843,63.0684,58.1957,53.7796,49.7406,46.0351,42.6629,39.6197,36.7693,34.121,31.5437,29.0865,26.7996,24.69,22.8112,21.1613,19.7603,18.5737,17.5781
"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0546,26.3989,24.0191,21.9037,20.1102,18.6577,17.5661,16.835,16.3766,16.1376,16.0656,16.068,16.0792,16.0274,15.8889,15.615,15.2038,14.6259,13.9394,13.1526,12.299,11.4197,10.5013,9.577,8.6608,7.7695,6.9657,6.1786,5.4896,4.853,4.2738,3.7687,3.3152,2.9559,2.6748,2.4605
"MAR","Morocco",NA,NA,NA,NA,NA,NA,265.8599,260.3683,254.8899,249.6971,244.5192,239.3851,234.2151,229.2176,223.8745,218.3961,212.9313,207.4502,202.1276,197.1581,192.6485,188.3453,184.144,179.6643,174.7949,169.4161,163.4603,156.9953,150.3673,143.6136,136.9967,130.4304,124.1383,118.0025,112.1236,106.5377,101.292,96.4618,91.8663,87.698,83.815,80.1448,76.6201,73.2512,70.0262,66.905,63.889,61.0238,58.342,55.7945,53.4048,51.1193,49.0007,46.9166,44.9949,43.0982,41.29,39.6024,37.9009,36.2908,34.7082,33.214,31.7608,30.3405,28.9843,27.6749,26.489,25.4086,24.3867,23.4824
"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.6846,284.0736,285.54,286.3417,286.6485,287.0726,286.4925,285.7262,284.8358,283.8371,282.3917,280.6402,279.2645,278.0272,277.2518,276.5219,276.0715,275.6798,274.7548,273.0776,270.742,267.7577,264.5389,261.2766,258.1662,255.2027,252.0032,248.6207,244.7212,239.8814,233.8921,226.3156,217.3538,207.339,196.6609,186.0134,175.7103,166.3555,157.9192,150.3,143.5322,137.4328,131.6178,124.5434,118.4316,112.7444,110.0002,105.4732,101.1463,97.0636,94.0169,90.1658,86.4736,84.0145,81.6731,78.8102
"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.5564,186.1877,182.9442,179.5852,175.9601,172.5115,168.9472,165.3008,161.5726,158.0475,154.6003,151.2436,148.0426,145.0613,142.1297,139.4334,136.8823,134.4493,132.0861,129.5923,127.1051,124.6086,121.976,119.2388,116.5796,113.7614,110.9818,108.2073,105.5753,102.8174,100.2718,97.7774,95.2723,92.7906,90.315,87.7629,85.1434,82.5372,79.7573,76.965,94.5176,71.3491,68.5523,65.8309,63.1897,60.6886,58.4415,56.3177,54.4227,52.5636,50.6436,48.8306
"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.152,100.6325,100.9464,101.4362,101.8357,102.3745,103.0367,103.7585,104.7004,105.7395,106.5436,107.1006,107.1061,106.4895,105.07,102.8863,99.9101,96.416,92.6736,88.934,85.4008,82.2982,79.4926,77.1411,75.327,74.1188,73.6704,74.2072,75.436,76.9809,78.5369,79.769,80.3331,80.3621,79.776,79.2219,78.8972,78.5357,74.7787,69.9897,65.0089,60.0161,56.1438,53.9718,54.6575,56.5276,54.3112,52.2199,51.8804,50.1651,48.4018,47.2076,46.1481
"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.1551,75.9067,72.8594,70.2004,67.575,64.9785,62.3041,59.8911,57.6,55.4832,53.4573,51.5688,49.7136,48.1022,46.5764,45.3196,44.1698,43.3191,42.7198,42.3643,42.3059,42.4917,42.718,42.9934,42.9168,42.5996,42.019,41.2773,40.31,39.2825,38.323,37.2053,36.1593,35.0131,34.044
